-0.77446,0.81015,1.4511,-1.0573,0.91284,-0.074123,0.11173,0.13886,0.18874,0.23491,0.25313,0.014957,0.090005,0.11717,0.094857,0.13904,0.17955,0.018826,-0.14034,-0.16871,-0.10441,-0.14488,-0.18061
-0.62802,0.81015,0.18583,0.85854,-1.029,0.01486,0.11173,1.8099,0.18874,0.23491,0.60096,0.35711,0.40737,0.39666,0.46242,0.4732,0.50344,0.10842,-0.25697,-0.11722,-0.062407,-0.16159,-0.1364
2.5628,0.81015,0.18583,0.85854,-1.3545,3.5742,2.6176,1.8099,0.18874,0.23491,0.25313,6.1995,6.4638,6.531,7.1852,7.3079,6.3937,0.26181,-0.25699,0.49834,0.74517,0.73311,0.77539
-1.1367,-1.2343,0.81846,-0.099367,-0.26964,4.464,3.4529,2.6454,1.8994,0.23491,0.25313,-0.40648,-0.39935,-0.38822,-0.36978,-0.34765,-0.32509,-0.34194,-0.25699,-0.29663,-0.2591,-0.26665,-0.27931
-0.25037,0.81015,0.18583,-1.0573,-0.36004,-0.72667,-0.72356,-1.1144,-1.5219,-1.3829,-1.3411,-0.5389,-0.67363,-0.66758,-0.66251,-0.6614,-0.65271,-0.26668,-0.22573,-0.26017,-0.30167,-0.31413,-0.29338
-0.55866,-1.2343,0.81846,-1.0573,1.1407,0.01486,0.11173,0.97438,0.18874,-0.20632,0.25313,0.60402,0.65076,0.66485,0.44899,0.083147,0.09564,-0.028924,-0.13355,-0.1926,1.8141,-0.21003,-0.086233
1.9719,-1.2343,0.3967,0.21994,0.091977,1.4979,1.2255,0.41737,0.18874,0.23491,0.25313,4.5255,4.418,4.3277,4.1803,4.3488,4.0827,0.10091,0.21893,0.36648,0.40794,0.37784,0.31801
-1.0982,0.81015,0.18583,-0.099367,-0.54085,2.6844,1.7823,1.8099,6.1761,6.4122,6.3402,-0.66321,-0.65725,-0.64331,-0.63518,-0.62357,-0.61241,-0.34118,-0.25699,-0.2968,-0.30806,-0.31413,-0.29338
-0.89906,0.81015,0.60758,-1.0573,-0.088831,0.01486,0.11173,1.8795,2.042,2.0734,1.9923,-0.34943,-0.29104,-0.26261,-0.21408,-0.17368,-0.13608,-0.12415,-0.2062,-0.21211,-0.23961,-0.20311,-0.25841
-0.40451,-0.21208,-0.44681,2.7744,2.334,1.3496,1.7823,1.8099,1.8994,2.4411,1.9923,0.49117,0.53856,0.60739,0.78905,0.87611,0.92524,-0.20609,-0.085594,0.11781,-0.20273,-0.17995,-0.20481
-0.09622,-0.21208,0.81846,-1.0573,-0.10691,1.7945,1.7823,0.13886,0.18874,0.23491,1.9923,1.287,1.3077,1.4201,1.6216,1.9273,2.016,-0.34194,0.051814,0.043978,0.49622,0.058947,-0.16484
-0.67427,0.81015,0.075802,-1.0573,-0.28851,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,0.26655,0.27964,0.24005,0.21229,0.18624,0.15516,-0.16683,-0.13134,-0.17461,-0.12152,-0.15082,-0.17812
1.0323,-1.2343,-0.53718,0.85854,0.24179,0.39622,0.35039,0.13886,0.18874,0.23491,0.25313,2.9209,3.0035,3.1079,2.8379,3.0097,2.9678,0.21862,0.15485,0.11856,0.2436,0.20393,0.12957
-0.96788,0.81015,1.4511,-1.0573,1.4403,1.6674,1.9414,1.8895,2.0216,2.1679,1.9923,-0.39299,-0.36698,-0.33846,-0.2984,-0.27279,-0.25613,-0.25166,-0.20559,-0.22024,-0.25159,-0.24807,-0.23459
-1.111,-1.2343,0.3967,0.85854,-1.0833,1.6462,1.5039,0.41737,0.18874,0.23491,-1.486,-0.45841,-0.40252,-0.47011,-0.53389,-0.66305,-0.65271,-0.29208,-0.21358,-0.2674,-0.28678,-0.31413,-0.29338
0.25061,0.81015,3.9816,-1.0573,-1.1375,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,1.3399,1.2836,0.71003,0.51091,-0.049828,-0.24265,-0.016638,-0.11376,-0.17616,-0.24984,-0.24868,0.31678
-0.57311,-1.2343,-0.52589,0.85854,-0.57475,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,0.21669,0.30243,0.20618,0.096797,0.098247,0.027709,-0.16412,-0.1361,-0.0929,-0.18927,-0.18037,-0.17723
0.11188,0.81015,0.94498,-1.0573,0.8803,1.6166,1.7823,1.8099,1.8994,0.23491,0.25313,0.68453,0.75579,0.84278,0.92021,1.0234,1.0723,-0.069043,-0.013227,-0.2968,-0.073092,-0.020892,-0.12516
-0.3968,0.81015,0.43888,0.85854,1.0322,1.7945,1.9494,1.8099,2.0705,1.9998,1.9923,0.086883,0.27281,0.29853,0.44087,0.54577,0.53855,0.53002,-0.17452,0.077408,-0.10124,-0.24737,-0.16737
1.4067,0.81015,-0.44681,-1.0573,0.1643,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,4.8296,5.1115,5.3285,5.5998,3.4178,2.895,0.51961,0.38839,0.32969,0.19404,0.064052,-0.15503
2.3316,0.81015,0.18583,0.85854,-0.37812,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,5.9781,6.1745,6.3212,4.9383,4.9062,1.425,17.77,0.4347,0.37856,7.3518,0.10345,13.769
2.5628,-1.2343,-1.0794,-1.0573,0.70672,-1.7648,-1.5588,-1.5322,-1.5219,-0.64755,0.25313,-0.17245,-0.60272,-0.49255,-0.39205,4.0566,4.1637,0.037397,0.30111,0.72786,18.36,0.37921,0.39288
0.58973,0.81015,-1.0794,0.85854,-0.28049,-0.87498,-0.72356,-1.198,-1.4364,-1.53,-1.3121,-0.65147,-0.66672,-0.63609,-0.67249,-0.65861,-0.64823,-0.23769,-0.13108,-0.2968,-0.29082,-0.29664,-0.25817
-0.75134,0.81015,0.18583,0.85854,-1.2339,0.01486,0.11173,0.13886,0.18874,0.20223,0.25313,0.12152,0.135,0.091134,-0.058243,-0.094042,-0.056567,-0.18823,-0.15781,-0.18224,-0.16979,-0.16864,-0.18765
-0.86695,0.81015,1.4511,-1.0573,0.48975,0.01486,0.11173,-0.69665,1.8994,-0.64755,-0.18165,-0.46751,-0.58773,-0.6442,-0.64169,-0.50885,-0.63041,-0.31175,-0.071858,-0.2968,0.30202,-0.23232,-0.23713
-0.52012,-1.2343,0.18583,-1.0573,1.7916,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,0.17696,-0.39342,0.78662,0.60349,0.67256,0.65581,-0.20845,3.283,-0.14771,-0.057134,-0.12432,-0.13587
3.3335,-1.2343,-1.0794,-1.0573,1.9001,1.7945,1.7823,0.97438,0.18874,0.23491,0.25313,5.5907,5.8143,6.0169,6.4532,6.6408,6.6994,0.17125,0.13363,0.66873,0.71325,0.89674,0.85977
0.096462,0.81015,-1.0794,0.85854,-0.59509,0.01486,0.11173,1.8099,0.18874,0.23491,0.25313,1.6789,1.8599,0.68521,-0.31808,0.93144,1.0189,0.39167,-0.25699,-0.1832,4.4925,-0.045122,-0.19173
0.85177,0.81015,-0.067228,0.85854,-0.37812,1.2606,1.7823,1.8099,0.53088,0.23491,0.25313,2.2557,2.4221,2.3858,2.43,2.419,2.2365,0.24953,-0.19056,0.036299,0.13049,0.22664,-0.053613
2.4086,-1.2343,-1.0794,-1.0573,2.4425,-1.7648,-1.5588,-1.5322,-1.5219,-1.53,-1.486,-0.36142,-0.69533,1.464,-0.3804,-0.56586,0.5057,-0.34169,6.2382,0.77579,0.071104,4.2241,10.994
0.63597,-1.2343,-1.0794,-1.0573,0.70672,0.9047,0.94703,0.97438,1.0441,1.9998,1.9923,4.0849,4.1085,3.9542,4.1051,4.0395,3.92,0.57636,0.10207,0.16325,-0.30167,0.27114,13.994
-0.52012,0.81015,1.4511,-1.0573,-0.81206,2.6844,3.4529,2.6454,1.8994,0.23491,-0.61644,0.81105,0.80428,0.78217,0.08725,-0.1948,-0.58765,-0.34194,-0.25699,-0.2968,-0.20573,-0.060503,-0.29028
0.86719,0.81015,0.18583,0.85854,-0.10691,0.01486,0.11173,0.97438,0.18874,0.23491,0.25313,3.6248,3.9239,4.1139,4.6064,0.79735,0.42985,0.54581,0.16184,0.46194,-0.097348,-0.13414,-0.18088
-0.9103,0.81015,-1.0794,0.85854,-1.0562,1.6833,1.7823,1.8099,0.18874,0.23491,0.14444,-0.41754,-0.38117,-0.38419,-0.37896,-0.38526,-0.38857,-0.21031,-0.24785,-0.23896,-0.25029,-0.26245,-0.2445
-0.1229,0.81015,-1.0794,0.85854,-0.81206,-1.7648,-1.5588,-1.5322,-1.5219,-1.4621,-1.3522,-0.67028,-0.66412,-0.6597,-0.65759,-0.64453,-0.63392,-0.2254,-0.20103,-0.23725,-0.23527,-0.23917,-0.25888
0.19923,0.81015,-1.0794,-1.0573,0.39332,0.9047,-1.002,-0.69665,-1.0467,-1.3339,-1.0995,-0.69566,-0.67163,-0.66311,-0.66788,-0.65549,-0.64102,-0.25869,-0.21231,-0.27988,-0.27862,-0.26842,-0.29244
-0.84286,-1.2343,0.027667,-1.0573,1.8594,-0.096369,0.11173,0.13886,0.18874,0.23491,0.090088,-0.11347,-0.12216,-0.12264,-0.28798,-0.30593,-0.31021,-0.091053,-0.15138,-0.17303,-0.21465,-0.19243,-0.20307
-0.63573,-1.2343,0.81846,0.85854,0.97793,1.7945,0.11173,0.13886,0.18874,0.23491,0.03574,0.30344,0.30523,0.092479,-0.031122,-0.22976,-0.16607,-0.16837,-0.15932,-0.21484,-0.21485,0.38925,-0.23332
0.40475,0.81015,0.18583,-1.0573,-0.37812,-1.7648,-1.5588,-1.5322,-1.5219,-1.53,-0.61644,1.7993,1.7292,1.8567,2.1378,2.3741,2.1658,0.034982,0.01974,0.15428,0.21983,10.813,0.044241
-0.26321,-1.2343,-0.23593,-1.0573,0.34511,2.0911,1.7823,1.8099,1.8994,3.1765,2.8619,0.55586,0.64253,0.6967,0.94127,1.0498,1.0641,-0.036038,-0.12968,0.30524,-0.12024,-0.31365,-0.17131
-0.90548,-1.2343,-0.32028,0.85854,-0.70358,1.6166,1.7823,0.13886,0.18874,0.23491,2.1662,-0.36749,-0.3605,-0.32656,-0.27561,-0.2093,-0.18973,-0.34194,-0.19405,-0.20747,-0.14848,-0.27407,-0.23404
-0.50085,-1.2343,0.18583,0.85854,-0.64933,1.7945,0.52938,0.13886,0.18874,1.9998,0.25313,0.50786,0.43269,0.28716,0.29403,0.22785,0.23735,-0.17138,-0.097226,0.0081967,-0.28455,-0.16195,-0.16192
-0.59719,-1.2343,1.4511,0.85854,-0.12499,-0.72667,-0.72356,-0.69665,-1.0943,-1.0888,-1.0512,-0.50716,-0.66233,-0.68157,-0.67836,-0.66844,-0.65973,-0.29567,-0.24952,-0.28703,-0.29389,-0.30549,-0.25192
-0.72565,0.81015,-0.44681,0.21994,-0.8663,0.01486,-0.1667,1.9491,1.8994,0.23491,0.1082,-0.49719,-0.44272,-0.41739,-0.36377,-0.40892,-0.40189,-0.12409,-0.20707,-0.2826,-0.26562,-0.25501,-0.24568
1.0213,0.81015,-1.0794,0.85854,-1.1375,0.9047,4.2882,3.4809,2.7547,1.9998,2.8619,3.5908,3.6552,3.6894,4.0902,4.4565,4.4756,-0.34194,-0.25699,0.27116,0.33026,-0.31413,-0.29338
0.21978,0.81015,0.5654,0.85854,-0.20455,0.9047,-1.5588,-1.5322,-1.5219,-1.53,-1.3991,-0.69563,-0.69097,-0.67193,-0.66928,-0.66305,-0.65162,-0.34194,-0.23897,-0.28507,-0.30806,-0.30889,-0.27173
-1.2138,0.81015,0.18583,2.7744,1.1407,2.6844,1.7823,1.8099,1.8994,1.9998,3.7314,-0.61419,-0.61014,-0.53907,-0.52749,-0.47536,-0.47385,-0.34194,-0.083381,-0.2968,-0.15518,-0.31413,-0.29338
-0.64001,-1.2343,-0.93885,-1.0573,0.019654,1.7945,0.11173,0.13886,0.18874,0.62712,0.25313,0.13818,0.1562,0.11385,0.10772,0.13999,0.1764,-0.18714,-0.1447,-0.14533,-0.18975,-0.17965,-0.14329
2.2545,-1.2343,-1.0794,-1.0573,0.38127,1.7945,1.7823,4.3164,4.4654,4.6472,4.601,-0.66175,-0.65592,-0.64194,-0.6337,-0.62201,-0.61082,-0.34194,-0.25699,-0.2968,-0.30806,-0.31413,-0.29338
2.9482,-1.2343,3.9816,-1.0573,0.1643,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,5.4508,4.4296,3.908,0.75607,0.8339,0.52344,0.62557,0.36829,-0.09733,-0.084263,-0.14971,6.7391
-0.90548,0.81015,-0.32028,-1.0573,0.48975,0.3708,-0.38944,-0.19534,1.8994,2.1763,1.9923,-0.58638,-0.56762,-0.52009,-0.50579,-0.47901,-0.47095,-0.27705,-0.14005,-0.27692,-0.23912,-0.30194,-0.23591
-0.94402,0.81015,0.10675,0.85854,-0.90698,1.8501,1.7823,1.8621,1.9529,1.9998,0.090088,-0.37615,-0.35256,-0.32549,-0.27803,-0.27612,-0.24743,-0.2466,-0.20044,-0.18082,-0.29724,-0.23124,-0.050415
-0.6082,0.81015,-0.53718,-1.0573,-0.11466,1.7945,0.11173,0.13886,1.8994,1.9998,1.9923,-0.15324,-0.25022,-0.18286,-0.14026,-0.077874,-0.052073,-0.21296,-0.096903,-0.25217,-0.18075,-0.25569,-0.20077
2.1774,-1.2343,0.18583,0.85854,-0.59509,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,7.5982,7.1081,6.4906,7.3211,6.9469,7.2809,0.87763,0.52424,1.1308,27.276,0.79856,0.83164
-0.43204,-1.2343,0.54733,-1.0573,-0.0061759,0.9047,-1.5588,-1.5322,-1.3997,-1.404,-1.486,-0.69573,-0.69108,-0.67803,-0.67045,-0.66317,-0.65284,-0.34194,-0.25699,-0.28893,-0.30806,-0.31413,-0.28534
-0.67427,-1.2343,0.18583,-1.0573,2.0085,0.01486,0.11173,0.13886,0.18874,0.23491,-0.61644,0.73526,0.8363,0.88642,0.79051,-0.35367,0.029339,-0.038252,-0.13989,-0.17344,-0.28406,2.3445,1.1304
1.2397,-1.2343,-0.86856,-1.0573,0.92369,-0.87498,-0.58434,-0.69665,-0.66659,-0.059243,-0.32658,-0.59181,-0.53002,-0.60531,0.034615,-0.35244,-0.51444,-0.061194,-0.18348,2.4114,0.060082,-0.029097,0.49513
-0.69996,-1.2343,-1.0794,0.85854,-0.36908,1.5721,1.8519,1.8099,1.8994,1.9998,1.9923,-0.030591,0.0055066,0.051392,0.11636,0.19197,0.2313,-0.23244,-0.16114,-0.19419,-0.15152,-0.20217,-0.1841
-0.48929,-0.0076326,-0.32028,0.85854,-0.33473,-0.87498,1.9494,1.8099,1.8994,1.9998,1.9923,-0.60102,-0.58337,-0.56654,-0.52498,-0.5146,-0.481,-0.27137,-0.23962,-0.16424,-0.30102,-0.16699,-0.28775
-0.09622,0.81015,-1.0794,0.85854,-0.70358,-1.7648,-1.5588,-1.5322,-1.5219,-1.53,-1.0512,-0.58659,-0.38443,-0.37385,-0.6417,-0.6378,-0.62049,0.98229,0.65821,-0.18431,-0.21008,-0.18853,-0.28072
-0.64857,0.81015,-0.65768,0.85854,-0.63125,0.01486,-0.44513,-0.69665,-0.66659,0.23491,0.25313,-0.4063,-0.67983,-0.66456,0.066416,0.14936,0.068804,-0.3039,-0.21098,2.4983,-0.10939,-0.10032,-0.14532
-0.78987,-1.2343,1.4511,-1.0573,-0.85545,-0.074123,0.028205,0.13886,0.10321,0.23491,0.079218,-0.16167,-0.13172,-0.15459,-0.17847,-0.32751,-0.38866,-0.036085,-0.16196,-0.19203,-0.25432,-0.13269,-0.1672
-1.1367,0.81015,1.4511,1.4971,1.43,1.2013,1.7823,2.0884,1.8994,-0.059243,-0.036725,-0.57563,-0.5559,-0.53317,-0.54399,-0.51316,-0.49099,-0.20817,-0.18911,-0.2968,-0.18135,-0.20258,-0.26405
-0.5715,0.81015,0.18583,-1.0573,0.67056,-0.87498,-0.72356,-0.69665,-0.66659,-0.64755,-0.61644,-0.63631,-0.62345,-0.62161,-0.64051,-0.5773,-0.46192,-0.051776,-0.087504,-0.09324,0.024698,0.42956,2.3628
0.94426,-1.2343,-1.0794,0.85854,-0.37812,-0.87498,2.6176,1.8099,0.18874,0.23491,0.25313,-0.64485,-0.63845,-0.62403,2.1184,2.3329,2.4618,-0.34194,-0.25699,9.8958,0.13238,0.11785,0.14538
-0.16366,0.81015,0.34398,-1.0573,-0.71714,1.7945,1.7823,1.8099,1.8994,1.9998,1.9923,0.67442,0.75904,0.82929,0.9676,1.0659,1.1536,-0.0076951,-0.055045,-0.045475,-0.17073,0.034713,-0.19142
1.5223,-0.21208,0.18583,-1.0573,0.43551,6.6886,5.5411,4.7342,4.0377,3.3235,2.4271,4.6221,4.7191,4.7666,5.1031,5.3733,5.2707,-0.34194,-0.25699,-0.2968,-0.30467,-0.23948,0.90525
0.48183,0.81015,-0.65768,0.85854,-1.1737,0.01486,-0.44513,1.8099,1.8994,-1.53,-1.1962,-0.66252,-0.64348,-0.65658,-0.67249,-0.66305,-0.64835,-0.24053,-0.25691,-0.2968,-0.30806,-0.29711,-0.29338
0.25061,0.81015,1.4511,0.85854,2.9849,-0.87498,2.6176,1.8099,-0.66659,-0.64755,-0.61644,-0.68705,-0.68209,-0.67336,-0.66757,-0.65785,-0.64741,-0.34194,-0.25699,-0.27885,-0.28789,-0.29345,-0.2756
0.26988,0.81015,-1.0794,0.85854,-0.97479,0.01486,0.11173,1.8099,0.18874,0.23491,0.25313,0.59146,0.58344,0.56832,0.55969,0.60458,0.54762,0.14897,-0.21317,-0.080973,-0.05672,-0.07523,-0.064154
0.79012,0.29903,1.1348,-1.0573,-0.18827,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,2.6413,2.7727,2.8846,2.4197,2.5938,2.6737,0.34469,0.16018,0.096713,0.1229,0.1183,0.037111
-0.88236,0.81015,-0.57333,0.85854,-0.83376,0.01486,0.11173,1.8099,1.8994,2.0881,2.1662,-0.35041,-0.29773,-0.27614,-0.21145,-0.15832,-0.12132,-0.15386,-0.23051,-0.16132,-0.20082,-0.20854,-0.24789
0.71304,0.81015,1.0293,-1.0573,0.92369,-0.87498,-0.72356,-0.69665,-0.38148,-0.64755,-0.61644,-0.66793,-0.64698,-0.66242,-0.66396,-0.00035201,-0.62312,-0.15288,-0.21034,-0.27413,2.2637,-0.19878,0.047841
0.19923,-1.2343,-1.0794,0.85854,0.12814,0.31147,0.6686,0.69587,0.75896,0.23491,0.25313,1.2785,1.4302,1.5166,1.5089,1.3762,-0.56898,0.19954,-0.022619,-0.10748,0.055635,-0.25858,-0.26553
0.19923,0.81015,-0.23593,-1.0573,0.77905,-1.1716,-1.2804,-1.2537,-1.2368,-1.2359,-0.61644,-0.67713,-0.69361,-0.68187,-0.68906,-0.68301,0.96553,-0.29339,-0.19313,-0.25588,-0.27148,6.1107,0.048498
-0.98256,0.81015,1.4511,-1.0573,-0.43237,0.01486,0.11173,0.55662,1.8994,0.23491,0.25313,-0.39382,-0.36038,-0.31177,-0.29304,-0.31052,-0.30272,-0.18915,-0.15027,-0.28615,-0.25475,-0.22741,-0.24275
-0.93631,0.81015,-0.067228,-1.0573,0.68503,0.9047,1.7823,-0.19534,0.18874,-1.0005,-0.96427,-0.51654,-0.54732,-0.53667,-0.64956,-0.63201,-0.63384,-0.3404,-0.16576,-0.22188,-0.18762,-0.24056,-0.27774
0.86719,0.81015,0.18583,0.21994,-0.81206,2.6844,1.7823,1.8099,-1.2368,-1.2359,-1.486,-0.66806,-0.66526,-0.67792,-0.66794,-0.66305,-0.65271,-0.34194,-0.25699,-0.28017,-0.30806,-0.31413,-0.29338
-1.0339,0.81015,1.0293,1.4971,1.1768,1.7945,1.7823,5.9875,6.1761,6.4122,6.0503,-0.66281,-0.65702,-0.64307,-0.63492,-0.6233,-0.61549,-0.34194,-0.25699,-0.2968,-0.30806,-0.31413,-0.29338
-0.96154,0.81015,-0.96442,0.85854,-1.2657,0.095755,-0.11607,1.8099,0.033228,0.23491,0.25313,-0.49164,-0.42179,-0.39446,-0.40161,-0.3766,-0.38401,-0.037703,-0.24317,-0.10187,-0.25629,-0.22925,-0.16551
0.25061,-1.2343,-1.0794,-1.0573,-0.052669,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,2.019,2.0995,0.9829,1.1341,1.6354,2.4995,0.17125,0.0034216,-0.069613,1.2877,2.9585,3.6442
1.5994,-0.21208,0.18583,-1.0573,1.2491,1.3496,2.2,1.8099,0.18874,0.23491,0.25313,-0.13742,-0.24488,-0.36975,-0.33639,-0.34198,-0.48773,-0.20567,-0.25699,-0.2534,-0.30806,-0.2814,-0.17525
1.6379,-1.2343,0.18583,-1.0573,1.5746,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,4.5418,3.4514,2.4947,1.7257,-0.082922,4.9266,0.38377,0.13402,0.050169,-0.11656,21.416,0.38163
-0.90548,-1.2343,0.50214,-1.0573,-0.78494,1.5721,-0.30591,0.13886,0.18874,0.23491,0.25313,-0.3518,-0.3276,-0.40431,-0.45906,-0.53049,-0.56244,0.027556,-0.1784,-0.25136,-0.27209,-0.26504,-0.245
0.94426,0.81015,0.18583,0.85854,-1.246,0.01486,0.11173,0.13886,0.18874,0.23491,0.25313,2.8689,1.8515,1.6582,1.5609,5.5132,3.0846,0.14106,0.025122,0.049658,14.697,0.34347,0.12851
-0.057684,-1.2343,-0.82639,-1.0573,-0.16115,1.4386,1.7823,1.8099,1.8994,1.9998,1.9923,1.2653,1.367,1.3388,1.5511,1.6457,1.7855,0.037216,-0.11111,0.12626,-0.22891,0.25244,-0.164
2.0673,0.81015,-1.0794,0.85854,-0.45561,-0.11226,-0.0075932,0.13886,0.18874,0.23491,0.50158,-0.36153,-0.32439,-0.29624,-0.25985,-0.25037,-0.21417,0.021829,-0.14722,-0.17014,-0.19361,-0.072575,-0.044394
0.40475,0.81015,-1.0794,-1.0573,0.055815,0.9047,0.11173,0.13886,0.18874,0.23491,0.25313,1.8107,1.902,4.0842,2.1636,2.3302,2.4172,0.15908,0.13543,0.25208,0.1193,0.12086,0.071973
-0.75134,-1.2343,0.18583,-1.0573,-0.52277,0.01486,0.11173,2.0884,1.8994,1.9998,1.9923,-0.2262,-0.13852,-0.12571,-0.058647,0.0054377,0.054554,-0.013901,-0.25699,-0.17563,-0.18465,-0.16359,-0.149
-0.96054,-1.2343,0.18583,0.85854,-1.0574,-0.0063263,0.11173,0.099076,0.14801,0.2139,0.25313,-0.36273,-0.3498,-0.34907,-0.41148,-0.41232,-0.43286,-0.22464,-0.16477,-0.2194,-0.21409,-0.21506,-0.22802
-1.0789,-1.2343,-0.13049,0.85854,-1.2189,0.9047,2.1304,2.0884,1.8994,0.23491,0.25313,-0.4161,-0.40061,-0.36984,-0.35084,-0.3426,-0.31902,-0.29364,-0.20103,-0.29586,-0.25165,-0.23742,-0.25109
-0.48158,0.81015,0.50214,0.85854,-1.0019,1.7945,0.11173,0.13886,0.18874,1.9998,0.25313,0.29672,0.35918,0.39484,0.44593,0.48991,0.52214,-0.16371,-0.11535,-0.014621,-0.27614,-0.14449,-0.13697
2.5628,-1.2343,-0.44681,-0.099367,0.544,0.01486,0.11173,0.13886,-0.66659,-0.64755,-0.61644,6.1209,6.5046,-0.68016,-0.5926,-0.65959,-0.52651,1.024,-0.24611,0.0093042,-0.29462,0.1803,-0.049276
-0.87465,0.81015,-0.95291,0.85854,-1.0995,-0.87498,-0.72356,-0.73843,-0.62382,-0.51518,-0.65992,-0.66271,-0.66964,-0.65253,-0.62181,-0.61381,-0.60436,-0.24125,-0.17622,-0.12903,-0.20697,-0.17666,-0.20921
-0.21183,-1.2343,0.18583,0.21994,-0.52277,1.7945,0.6686,0.13886,0.18874,0.23491,0.25313,0.93215,0.96893,1.049,1.0738,0.74156,0.53967,-0.16081,-0.025469,0.086972,-0.091923,0.078583,2.3984
-0.53939,0.81015,1.1348,-1.0573,0.57112,-0.87498,1.7823,-0.69665,-0.66659,-0.86817,-0.83384,-0.67338,-0.68374,-0.66083,-0.61494,-0.65274,-0.64656,-0.34194,-0.20555,-0.086539,-0.2826,-0.29283,-0.19504
2.5628,0.81015,-1.0794,-1.0573,2.4425,0.9047,-0.72356,0.13886,-0.66659,0.23491,0.25313,-0.69564,-0.21352,-0.13222,-0.52573,-0.45416,-0.32919,1.7975,1.3624,0.23947,0.011166,0.34046,5.0774
